,,,,,,,,"Baseline Assessment Tool for HIV Prevention, PMTCT, HIV/TB & MNCH Service Transition _ DoS TWGs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Integration of HIV Prevention, HIV/TB,  PMTCT  & MNCH Services and EMR Use",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cross Cutting Areas,,,
Section 1: Facility Profile,,,,,,,,Section 2a: Integration of HIV/TB Services,,,,,"Section 2b: Integration of Other Services - PMTCT in MCNH & HIV Prevention in OPD, IPD & MCNH",,,,,,,Section 2c: EMR Integration,,,,,,,,,,,,,,,,,,,,Section 3: HRH Transition (Workforce Absorption),,,,,,,,,,,,Section 4: PLHIV &  PBFW Enrollment into SHA,,,,,,Section 5: County Led Technical Assistance / Mentorship,,,Section 6: Financing and Sustainability,,,Section 7: Mortality outcomes (Sustainability of quality of care),,,,,,Section 10a: Simplification of Donor Reporting,,,
AAR Nyali Heallthcare(K) LTD Nyali,22165,Stawisha Pwani,Mombasa ,Nyali,Level II,Yes,Yes,Yes,OPD,13, -   ,13,Not Applicable,Yes,Not Applicable,No,No,Not Applicable,No,Yes,No,Other - Specify,FLOPK,Other - Specify,FLOPK,Other - Specify,FLOPK,EMR Not Available,,EMR Not Available,,Other - Specify,,No,No,EMR Not Available,,No,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No,1,1,Yes,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Ziwa La Ng'ombe Health Centre,22086,Stawisha Pwani,Mombasa ,Nyali,Level III,Yes,Yes,Yes,OPD,120,16,120,Yes,Yes,Not Applicable,No,Yes,Not Applicable,Yes,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,No,Taifa Care Powered by TIBERBU,,No,Yes,3, -   ,1,1,1, -   , - , -   , -   , -   , -   , -   ,54, -   ,4, -   ,Yes,Yes,2,1,Yes,Yes,Yes,Yes,2,1, -   , -   , -   ,1,,,,
Junda Dispensary,20491,Stawisha Pwani,Mombasa ,Kisauni,Level II,Yes,Yes,Yes,OPD,265,42,265,Yes,No,Not Applicable,No,No,Not Applicable,Yes,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,Yes,Taifa Care Powered by TIBERBU,,No,Yes,5,1,1, -   ,3, -   , - , -   , -   , -   , -   , -   ,97, -   ,21, -   ,Yes,No,3,1,Yes,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Al Fridaus Medical Clinic,19629,Stawisha Pwani,Mombasa ,Mvita,Level II,Yes,Yes,Yes,OPD,6, -   ,6,Not Applicable,Yes,Not Applicable,No,No,Not Applicable,No,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,No,EMR Not Available,,Not Applicable,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Mrima Maternity Hospital,19606,Stawisha Pwani,Mombasa ,Likoni,Level III,Yes,Yes,Yes,OPD,687,82,687,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Taifa Care Powered by TIBERBU,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,Yes,Taifa Care Powered by TIBERBU,,No,Yes,6,1,2,1,2, -   , -   , -   , -   , -   , -   , -   ,363, -   ,70, -   ,Yes,Yes,3,1,Yes,Yes,Yes,Yes,19,2, -   ,1, -   ,16,,,,
Health Source Medical Centre,19597,Stawisha Pwani,Mombasa ,Nyali,Level II,Yes,Yes,Yes,OPD,17, -   ,17,Not Applicable,Yes,Not Applicable,No,No,Not Applicable,No,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,No,EMR Not Available,,No,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Optimum Care Medical Clinic,18870,Stawisha Pwani,Mombasa ,Mvita,Level II,Yes,Yes,Yes,OPD,41, -   ,41,Not Applicable,Yes,Not Applicable,Yes,No,Not Applicable,No,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,No,EMR Not Available,,Not Applicable,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Marimani CDF Dispensary,18431,Stawisha Pwani,Mombasa ,Kisauni,Level II,Yes,Yes,Yes,OPD,23,1,23,No,Yes,Not Applicable,Yes,No,Not Applicable,No,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,No,Taifa Care Powered by TIBERBU,,No,Yes, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No,1,1,Yes,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Kenya Ports Authority Medical Clinic,18212,Stawisha Pwani,Mombasa ,Mvita,Level II,Yes,Yes,Yes,OPD,231,2,231,Yes,Yes,Yes,No,No,Not Applicable,No,Yes,No,Other - Specify,SAPR,Other - Specify,SAPR,Other - Specify,SAPR,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Yes,No,Taifa Care Powered by Kenya EMR,SAPR,No,Yes, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   ,1, -   , -   , -   ,Yes,Yes, -   , -   ,No,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Railways Dispensary (Mombasa),18211,Stawisha Pwani,Mombasa ,Mvita,Level II,Yes,Yes,Yes,OPD,168,10,168,No,Yes,Not Applicable,No,No,Not Applicable,No,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,Yes,Taifa Care Powered by TIBERBU,,No,Yes,2,1, -   , -   ,1, -   , - , -   , -   , -   , -   , -   ,143, -   ,12, -   ,Yes,No,1,1,Yes,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Mlaleo CDF Health Centre,18210,Stawisha Pwani,Mombasa ,Nyali,Level III,Yes,Yes,Yes,Chronic Care Center,"1,160",80,"1,160",Yes,Yes,Yes,No,No,Not Applicable,Yes,Yes,No,Taifa Care Powered by TIBERBU,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,No,Taifa Care Powered by TIBERBU,,No,Yes,6,2,1,1,2, -   , - , -   , -   , -   , -   , -   ,683,61,50,3,Yes,Yes,3,1,Yes,Yes,Yes,Yes,5, -   , -   , -   , -   ,5,,,,
Barsheba Medical Clinic,18071,Stawisha Pwani,Mombasa ,Kisauni,Level II,Yes,Yes,Yes,OPD,24, -   ,24,Not Applicable,Yes,Not Applicable,Yes,No,Not Applicable,No,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,No,EMR Not Available,,Not Applicable,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Meditrust Health Care Services,18040,Stawisha Pwani,Mombasa ,Nyali,Level II,Yes,Yes,Yes,OPD,92, -   ,92,Not Applicable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Other - Specify,Sanitas,Other - Specify,Sanitas,Other - Specify,Sanitas,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Other - Specify,Sanitas,Yes,No,Other - Specify,Sanitas,No,Yes, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No,2,1,Yes,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Kisauni Health Centre,17911,Stawisha Pwani,Mombasa ,Nyali,Level II,Yes,Yes,Yes,Chronic Care Center,952,27,952,Yes,Yes,Not Applicable,No,No,Not Applicable,No,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,No,Taifa Care Powered by TIBERBU,,No,Yes,11, -   , -   ,1,10, -   , - , -   , -   , -   , -   , -   ,395, -   ,15,2,Yes,Yes,3,1,No,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Miritini (MCM) Dispensary,17822,Stawisha Pwani,Mombasa ,Jomvu,Level II,Yes,Yes,Yes,OPD,15, -   ,15,Not Applicable,Yes,Not Applicable,Yes,No,Not Applicable,No,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,Yes,Taifa Care Powered by TIBERBU,,No,Yes, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Consolata Sisters Timbwani  Dispensary (Stella Maris),17775,Stawisha Pwani,Mombasa ,Likoni,Level II,Yes,No,No,, -   , -   , -   ,Not Applicable,Yes,Not Applicable,Yes,Yes,Not Applicable,Yes,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,No,EMR Not Available,,Not Applicable,No, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,No,No,1,1,Yes,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Akemo Medical Clinic,17770,Stawisha Pwani,Mombasa ,Likoni,Level II,Yes,Yes,Yes,OPD,33, -   ,33,Not Applicable,Yes,Not Applicable,No,No,Not Applicable,No,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,Yes,EMR Not Available,,Not Applicable,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
California Medical Clinic,17763,Stawisha Pwani,Mombasa ,Likoni,Level II,Yes,Yes,Yes,OPD,27,27,27,Yes,Yes,Not Applicable,Yes,No,Not Applicable,No,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,Yes,EMR Not Available,,Not Applicable,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Seaside Nursing Home,17630,Stawisha Pwani,Mombasa ,Mvita,Level III,Yes,Yes,Yes,OPD,24, -   ,24,Not Applicable,Yes,Not Applicable,Yes,No,Not Applicable,No,Yes,No,Other - Specify,SARAMED,Other - Specify,SARAMED,Other - Specify,SARAMED,EMR Not Available,,EMR Not Available,,Other - Specify,SARAMED,No,No,Other - Specify,SARAMED,No,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,No,Not Applicable,No,1, -   , -   , -   , -   ,1,,,,
Makande Healthcare Services,17346,Stawisha Pwani,Mombasa ,Mvita,Level II,Yes,Yes,No,,7, -   , -   ,Not Applicable,Yes,Not Applicable,No,No,Not Applicable,Not Applicable,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,No,EMR Not Available,,Not Applicable,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Maweni CDF Dispensary,17233,Stawisha Pwani,Mombasa ,Nyali,Level II,Yes,Yes,No,,66,7, -   ,Yes,Yes,Not Applicable,No,No,Not Applicable,Yes,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,Yes,Taifa Care Powered by TIBERBU,,No,Yes,1, -   ,1, -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No,1,1,Yes,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Bakarani Community Clinic,16532,Stawisha Pwani,Mombasa ,Nyali,Level II,Yes,No,No,, -   , -   , -   ,Not Applicable,Yes,Not Applicable,No,Yes,Not Applicable,Yes,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,No,EMR Not Available,,Not Applicable,No, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Tudor Health Care,11862,Stawisha Pwani,Mombasa ,Mvita,Level II,Yes,Yes,Yes,OPD,21, -   ,21,Not Applicable,Yes,Not Applicable,No,No,Not Applicable,No,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,No,EMR Not Available,,No,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Tudor District Hospital (Mombasa),11861,Stawisha Pwani,Mombasa ,Mvita,Level IV,Yes,Yes,Yes,OPD,"1,647",50,"1,647",Yes,No,Yes,No,No,Not Applicable,Yes,Yes,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,EMR Not Available,,Yes,Yes,EMR Not Available,,No,Yes,10,2,2,1,5, -   , - , -   , -   , -   , -   , -   ,986,10,61, -   ,Yes,Yes,2,1,Yes,Yes,Yes,Yes,9,2, -   , -   , -   ,7,,,,
State House Dispensary (Mombasa),11831,Stawisha Pwani,Mombasa ,Mvita,Level II,Yes,Yes,Yes,OPD,212,3,212,Yes,Yes,Not Applicable,No,No,Not Applicable,No,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,No,Taifa Care Powered by TIBERBU,,No,Yes, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   ,192, -   ,3, -   ,Yes,No, -   , -   ,No,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
St Valeria Medical Clinic,11828,Stawisha Pwani,Mombasa ,Changamwe,Level II,Yes,Yes,Yes,OPD,97,1,97,Yes,Yes,Not Applicable,Yes,Yes,Not Applicable,Yes,Yes,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,EMR Not Available,,Yes,No,EMR Not Available,,No,Yes,1, -   , -   , -   ,1, -   , - , -   , -   , -   , -   , -   ,80,3,5, -   ,Yes,No,2,1,Yes,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
St Elizabeth Medical Clinic Bakarani,11813,Stawisha Pwani,Mombasa ,Kisauni,Level II,Yes,No,No,, -   , -   , -   ,Not Applicable,Yes,Not Applicable,No,Yes,Not Applicable,Yes,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,No,EMR Not Available,,Not Applicable,No, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,No,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Singawa Medical Clinic,11797,Stawisha Pwani,Mombasa ,Likoni,Level II,Yes,Yes,Yes,OPD,25, -   ,25,Not Applicable,Yes,Not Applicable,Yes,No,Not Applicable,No,Yes,No,Other - Specify,ILARA,Other - Specify,ILARA,Other - Specify,ILARA,EMR Not Available,,EMR Not Available,,Other - Specify,ILARA,No,No,Other - Specify,ILARA,No,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,No,No,1,1,Yes,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Shika Adabu (MCM) Dispensary,11785,Stawisha Pwani,Mombasa ,Likoni,Level II,Yes,Yes,Yes,OPD,375,38,375,Yes,Yes,Yes,Yes,No,Not Applicable,No,Yes,No,Taifa Care Powered by TIBERBU,,Taifa Care Powered by TIBERBU,,,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,Yes,Taifa Care Powered by TIBERBU,,No,Yes,4,1, -   ,1,2, -   , - , -   , -   , -   , -   , -   ,174, -   ,16, -   ,Yes,Yes,3,1,Yes,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Sayyida Fatimah Hospital,11774,Stawisha Pwani,Mombasa ,Nyali,Level IV,Yes,Yes,No,,299,21, -   ,No,Yes,Yes,No,No,No,No,Yes,No,Other - Specify,SYHOS,Other - Specify,SYHOS,Other - Specify,SYHOS,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Other - Specify,SYHOSS,Yes,Yes,Other - Specify,SYHOSS,No,Yes,2, -   ,1, -   ,1, -   , - , -   , -   , -   , -   , -   ,168, -   ,21,3,Yes,No,1,1,Yes,No,Not Applicable,No,2,2, -   , -   , -   ,1,,,,
Sau Health Services,11771,Stawisha Pwani,Mombasa ,Likoni,Level II,Yes,Yes,Yes,OPD,64,5,64,Yes,Yes,Not Applicable,Yes,Yes,Not Applicable,Yes,Yes,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,EMR Not Available,,Yes,Yes,EMR Not Available,,No,Yes, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,No,No,2,1,Yes,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Santa Maria Medical Clinic,11770,Stawisha Pwani,Mombasa ,Likoni,Level II,Yes,No,No,, -   , -   , -   ,Not Applicable,Yes,Not Applicable,Yes,Yes,Not Applicable,Yes,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,No,EMR Not Available,,Not Applicable,No, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,No,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Port Reitz Sub County Hospital,11740,Stawisha Pwani,Mombasa ,Changamwe,Level IV,Yes,Yes,Yes,Chronic Care Center,"1,833",69,"1,833",Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,EMR Not Available,,Yes,Yes,EMR Not Available,,No,Yes,9,1,3,1,4, -   , - , -   , -   , -   , -   , -   ,846,7,53,1,Yes,No,3,1,Yes,Yes,Yes,Yes,36,1, -   ,1, -   ,27,,,,
Mwembe Tayari Dispensary,11697,Stawisha Pwani,Mombasa ,Mvita,Level II,Yes,Yes,Yes,OPD,120,4,120,Yes,Yes,Not Applicable,No,No,Not Applicable,No,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,Yes,Taifa Care Powered by TIBERBU,,No,Yes,1, -   ,1, -   , -   , -   , - , -   , -   , -   , -   , -   ,60, -   ,4, -   ,Yes,Yes,2,1,Yes,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Mwakirunge Dispensary,11683,Stawisha Pwani,Mombasa ,Kisauni,Level II,Yes,No,No,, -   , -   , -   ,Not Applicable,Yes,Not Applicable,Yes,Yes,Not Applicable,Yes,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,EMR Not Available,,EMR Not Available,,Taifa Care Powered by TIBERBU,,No,No,Taifa Care Powered by TIBERBU,,Not Applicable,No, -   , -   , -   , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No,2,1,Yes,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Mvita Health Centre,11679,Stawisha Pwani,Mombasa ,Mvita,Level II,Yes,Yes,Yes,OPD,336,16,336,No,Yes,Not Applicable,Yes,No,Not Applicable,No,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,Yes,Taifa Care Powered by TIBERBU,,No,Yes,2,1, -   ,1, -   , -   , - , -   , -   , -   , -   , -   ,122,53,6, -   ,Yes,No,1,1,Yes,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Msikiti Noor Medical Clinic,11657,Stawisha Pwani,Mombasa ,Changamwe,Level II,Yes,Yes,Yes,OPD,2, -   ,2,Not Applicable,Yes,Not Applicable,Yes,Yes,Not Applicable,Not Applicable,No,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,EMR Not Available,,No,No,EMR Not Available,,Not Applicable,No, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No,1,1,Yes,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Mother Amadea Health Centre,11645,Stawisha Pwani,Mombasa ,Jomvu,Level III,Yes,Yes,Yes,OPD,49, -   ,49,Not Applicable,Yes,Yes,No,No,Not Applicable,No,Yes,No,Taifa Care Powered by TIBERBU,medicenter,Taifa Care Powered by TIBERBU,medicenter,Taifa Care Powered by TIBERBU,medicenter,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,No,Taifa Care Powered by TIBERBU,,No,Yes, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No, -   , -   ,No,No,Not Applicable,No,1, -   , -   , -   , -   ,1,,,,
Mombasa Hospital,11643,Stawisha Pwani,Mombasa ,Mvita,Level IV,Yes,Yes,Yes,Chronic Care Center,92, -   ,92,Not Applicable,Yes,Yes,No,No,Not Applicable,No,Yes,No,Other - Specify,SYHOS,Other - Specify,SYHOS,Other - Specify,SYHOS,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Yes,Yes,Other - Specify,SYHOS,No,Yes, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   , -   , -   , -   , -   ,Yes,No,2,1,Yes,No,Not Applicable,No,23, -   , -   , -   , -   ,1,,,,
Mlaleo Medical Clinic,11634,Stawisha Pwani,Mombasa ,Kisauni,Level II,Yes,Yes,No,,90,5, -   ,Yes,Yes,Not Applicable,Yes,No,Not Applicable,No,Yes,No,EMR Not Available,,EMR Not Available,,EMR Not Available,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,EMR Not Available,,Yes,No,EMR Not Available,,No,Yes, -   , -   , -   , -   , -   , -   , - , -   , -   , -   , -   , -   ,21, -   ,1, -   ,Yes,No, -   , -   ,No,No,Not Applicable,No,1, -   , -   , -   , -   ,1,,,,
Miritini CDF Health Centre,11620,Stawisha Pwani,Mombasa ,Jomvu,Level II,Yes,Yes,Yes,OPD,421,34,421,No,Yes,Yes,Yes,No,Not Applicable,No,Yes,No,Taifa Care Powered by TIBERBU,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,Yes,Taifa Care Powered by TIBERBU,,No,Yes,5, -   ,1, -   ,4, -   , - , -   , -   , -   , -   , -   ,235, -   ,43, -   ,Yes,No,3,1,Yes,Yes,Yes,Yes,2, -   , -   , -   , -   ,2,,,,
Mikindani Medical Clinic,11615,Stawisha Pwani,Mombasa ,Jomvu,Level II,Yes,Yes,Yes,OPD,233,5,233,No,Yes,Not Applicable,No,No,Not Applicable,No,Yes,No,Taifa Care Powered by TIBERBU,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,No,Taifa Care Powered by TIBERBU,,No,Yes,2, -   ,1, -   ,1, -   , - , -   , -   , -   , -   , -   ,78, -   ,1, -   ,Yes,No, -   , -   ,No,No,Not Applicable,No, -   , -   , -   , -   , -   , -   ,,,,
Mikindani (MCM) Dispensary,11613,Stawisha Pwani,Mombasa ,Jomvu,Level II,Yes,Yes,Yes,Chronic Care Center,867,34,867,Yes,Yes,Yes,No,Yes,Not Applicable,Yes,Yes,No,Taifa Care Powered by TIBERBU,,EMR Not Available,,Taifa Care Powered by TIBERBU,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by TIBERBU,,Yes,Yes,Taifa Care Powered by TIBERBU,,No,Yes,6,1,1,1,3, -   , - , -   , -   , -   , -   , -   ,611, -   ,36, -   ,Yes,No,3,1,Yes,Yes,Yes,Yes, -   , -   , -   , -   , -   , -   ,,,,
Mewa Hospital,11600,Stawisha Pwani,Mombasa ,Mvita,Level IV,Yes,Yes,No,,553,8, -   ,No,Yes,Not Applicable,No,No,Not Applicable,No,Yes,No,Other - Specify,Medicore,Other - Specify,Medicore,Other - Specify,Medicore,Taifa Care Powered by Kenya EMR,,Taifa Care Powered by Kenya EMR,,Other - Specify,Medicore,Yes,Yes,Other - Specify,Medicore,No,Yes,3,1,1, -   ,1, -   , - , -   , -   , -   , -   , -   ,79, -   , -   , -   ,Yes,No,1,1,Yes,No,Not Applicable,No,17, -   , -   , -   , -   ,1,,,,
